LINE_ID,ID,DIST,DIST_SURF,X,Y,Z,Id_2,Campo,Compañia,Estado,Info_hidro,INFO
"15","595",0.0000000000,0.0000000000,-73.5617502600,7.1379250918,122.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","600",0.0223699150,33.0028426750,-73.5426724200,7.1496062361,155.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","604",0.0392858739,63.0048225130,-73.5334029110,7.1354561174,175.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","617",0.0907099625,433.0060440000,-73.5380973190,7.0842467488,209.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","625",0.1233359094,703.0102170700,-73.5384117140,7.0516223168,283.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","631",0.1477703821,1070.0110841000,-73.5269855580,7.0300240201,650.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","642",0.1927196959,1613.0110876000,-73.5326898720,6.9854381296,571.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","656",0.2505198013,2186.0114486000,-73.5519419300,6.9309384925,292.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","660",0.2654526852,2274.0156351000,-73.5533680080,6.9160738593,204.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","666",0.2876530891,2400.0156381000,-73.5753356440,6.9192802448,152.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","670",0.3027671564,2433.0182515000,-73.5904460460,6.9196131001,145.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","688",0.3772019515,2562.0267001000,-73.5799523910,6.9933044968,110.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"15","704",0.4443393034,2622.0267711000,-73.5916711660,7.0594111858,104.0000000000,"22",LISAMA-NUTRIA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","723",0.0000000000,0.0000000000,-73.9640785770,6.9797761245,78.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","727",0.0169055883,12.0000184160,-73.9494612740,6.9712829883,82.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","733",0.0456316817,23.0000701780,-73.9651481360,6.9472182672,79.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","736",0.0567906869,36.0000767020,-73.9752204900,6.9424150312,84.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","739",0.0660502042,43.0009407360,-73.9844001940,6.9412018943,77.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"16","740",0.0705098932,44.0009506800,-73.9883219100,6.9433253289,78.0000000000,"23",PEÑAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"17","749",0.0000000000,0.0000000000,-73.9448265190,7.0123317169,78.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"17","754",0.0224155551,15.0000242900,-73.9243860630,7.0031314536,75.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"17","758",0.0396934476,27.0045256100,-73.9308034160,6.9870895349,87.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"17","762",0.0591333854,46.0045408580,-73.9450641990,6.9738781296,86.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"17","767",0.0800518744,65.0144555950,-73.9626524990,6.9852022141,79.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"17","772",0.0991790305,81.0148295350,-73.9538583490,7.0021878266,77.0000000000,"24",CASABE SUR,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"18","775",0.0000000000,0.0000000000,-73.8169548260,6.9021525881,92.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","777",0.0048665016,11.0005705900,-73.8157664270,6.8974334201,81.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","778",0.0069013160,13.0005716250,-73.8145780290,6.8957817002,83.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","780",0.0135125270,13.0071828360,-73.8143403490,6.8891747631,83.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","781",0.0158393004,13.0095096090,-73.8133896300,6.8870510852,83.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","783",0.0222905625,19.0112162590,-73.8164794670,6.8813878976,89.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","784",0.0264572292,21.0112206000,-73.8206461330,6.8813878976,87.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","785",0.0265687976,21.0113321680,-73.8207577020,6.8813878976,87.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","787",0.0315563693,26.0114293610,-73.8233721790,6.8856352946,82.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","789",0.0398458120,29.0114423240,-73.8240852180,6.8938940133,79.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"18","791",0.0463981367,33.0133691910,-73.8212330610,6.8997930100,83.0000000000,"25",TENERIFE,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","793",0.0000000000,0.0000000000,-73.7854028420,7.0317932134,107.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","799",0.0232037692,31.0000111030,-73.7622290690,7.0306137519,82.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","804",0.0465044127,42.0051722820,-73.7485624840,7.0117419619,77.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","809",0.0642559422,68.0056324680,-73.7438088900,6.9946387417,97.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","815",0.0852461265,119.0057504300,-73.7452943880,6.9737011886,92.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","820",0.1042042094,133.0079830000,-73.7470769860,6.9548270992,92.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","829",0.1434797194,172.0080276700,-73.7628232680,6.9188462669,117.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","830",0.1476463861,177.0080294000,-73.7628232680,6.9146796002,122.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","831",0.1484936599,177.0088766800,-73.7628232680,6.9138323264,122.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","836",0.1663304652,220.0093429500,-73.7577725740,6.8967255409,127.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","838",0.1734155477,235.0093446200,-73.7574754740,6.8896466902,112.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","844",0.1951782386,262.0097757100,-73.7622290690,6.8684095046,107.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","846",0.2042011843,291.0097778100,-73.7669826630,6.8607402877,92.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","848",0.2150973798,295.0097926800,-73.7750043540,6.8681145370,88.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","852",0.2295639801,309.0114955900,-73.7779753510,6.8822727751,92.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","862",0.2688638279,356.0157033800,-73.7803521480,6.9215006844,139.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","866",0.2825472281,384.0167826600,-73.7785695500,6.9350674742,111.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","870",0.2973883633,395.0185280900,-73.7741130550,6.9492237078,100.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","871",0.3015550300,396.0185367700,-73.7741130550,6.9533903744,101.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","872",0.3024019272,400.0185368600,-73.7741130550,6.9542372716,97.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","873",0.3072221380,401.0185484800,-73.7776782510,6.9574813139,96.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","875",0.3142542138,415.0185597200,-73.7839173440,6.9542372716,108.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","878",0.3243728078,430.0203358100,-73.7940187320,6.9536474434,123.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","881",0.3340432635,456.0215320500,-73.8035259210,6.9554169259,107.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","883",0.3420270343,478.0215335200,-73.8103592140,6.9595456927,105.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","886",0.3529752414,489.0215449800,-73.8130331110,6.9701623547,94.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","892",0.3766584511,543.0215534200,-73.8109534130,6.9937540754,118.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","897",0.3967299694,594.0215611200,-73.8041201210,7.0126265941,123.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"19","901",0.4151248231,609.0215880500,-73.7949100310,7.0285496872,108.0000000000,"26",LA CIRA-INFANTAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","904",0.0000000000,0.0000000000,-73.9086992010,7.0860451944,72.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","914",0.0495043306,16.0200282660,-73.8813660320,7.1273196009,70.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","921",0.0807170600,30.0248624470,-73.8659168500,7.1544407595,66.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","928",0.1095493452,31.0491767340,-73.8546270630,7.1809707686,65.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","937",0.1546289142,50.0593268550,-73.8290764920,7.2181101800,74.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","946",0.1947605416,67.0677267920,-73.7922361340,7.2021936618,81.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","953",0.2244284513,103.0721094300,-73.8011491240,7.1738962506,89.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","961",0.2619492878,162.0768561000,-73.8189751040,7.1408803813,90.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","976",0.3395378996,241.0964924100,-73.8665110490,7.0795588796,79.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","982",0.3651852158,260.0965145400,-73.8883663480,7.0661376008,68.0000000000,"27",LLANITO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"20","982",0.3651852158,260.0965145400,-73.8883663480,7.0661376008,68.0000000000,"3",CASABE,ECOPETROLS.A.,PRODUCCIÓN,BUENA,"MODELO HIDROGEO, PMA, ICA,HIDROQUIMICA,IAA,CARTO"
"21","987",0.0000000000,0.0000000000,-73.7311524440,6.8275547545,103.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","988",0.0032770992,30.0000001790,-73.7286568070,6.8254308019,133.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","990",0.0110501765,52.0000015950,-73.7254481310,6.8183508919,111.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","993",0.0195536837,60.0001702320,-73.7258046500,6.8098548617,115.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1001",0.0521719375,113.0001885000,-73.7275872480,6.7772853541,124.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1004",0.0640487125,129.0045585300,-73.7240220530,6.7659563134,122.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1006",0.0723433668,130.0090032100,-73.7268742090,6.7581674437,123.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1007",0.0771214727,134.0090060600,-73.7300828860,6.7546270069,119.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1011",0.0922006744,163.0104379500,-73.7361437190,6.7684345638,120.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1012",0.0963673411,164.0104466300,-73.7361437190,6.7726012304,119.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1013",0.1005340077,167.0104495300,-73.7361437190,6.7767678971,122.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1014",0.1047006744,182.0104501000,-73.7361437190,6.7809345638,107.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1015",0.1088673411,183.0104587800,-73.7361437190,6.7851012304,108.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1016",0.1130340077,199.0104593300,-73.7361437190,6.7892678971,124.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1017",0.1172006744,208.0104602900,-73.7361437190,6.7934345638,115.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1018",0.1183985423,208.0116581600,-73.7361437190,6.7946324316,115.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1023",0.1368208057,234.0116749800,-73.7354306790,6.8130408907,123.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"21","1025",0.1449939463,253.0116834300,-73.7347176400,6.8211828684,104.0000000000,"28",COLORADO,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1027",0.0000000000,0.0000000000,-73.6438051440,6.7787014655,178.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1029",0.0090438117,10.0000069460,-73.6373877920,6.7850739152,186.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1030",0.0119132233,10.0028763570,-73.6348921550,6.7836578225,186.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1033",0.0205287121,23.0030451750,-73.6334660760,6.7751611792,181.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1036",0.0319446499,37.0030509260,-73.6384573510,6.7648942022,179.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"22","1037",0.0348833856,37.0059896620,-73.6413095070,6.7656022766,179.0000000000,"29",SAN LUIS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1041",0.0000000000,0.0000000000,-73.7746478350,6.8477318337,113.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1042",0.0036348065,0.0036348065,-73.7710826390,6.8484397859,113.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1046",0.0175505288,31.0046227220,-73.7746478350,6.8349885144,110.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1050",0.0324146233,49.0046343160,-73.7778565110,6.8204748759,108.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1053",0.0446248792,66.0065833340,-73.7849869030,6.8105628700,117.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1055",0.0501231269,74.0077684350,-73.7864129810,6.8052527826,125.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1058",0.0655971896,98.0077740640,-73.7956824900,6.7928623503,111.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1059",0.0693719939,104.0077752500,-73.7981781280,6.7956944773,117.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1061",0.0773345896,120.0077773800,-73.7953259710,6.8031287312,111.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1064",0.0880500720,130.0077910200,-73.7938998920,6.8137488942,105.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"23","1068",0.1050134959,158.0077969600,-73.7864129810,6.8289707177,117.0000000000,"30",AGUAS BLANCAS,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1073",0.0000000000,0.0000000000,-73.3909423490,7.4872669810,123.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1076",0.0100765220,22.0000066770,-73.3959626570,7.4785301163,127.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1080",0.0262778867,31.0029822020,-73.4013057410,7.4632351608,126.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1082",0.0334047645,43.0029963400,-73.4056949780,7.4576202712,114.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1085",0.0439747701,69.0030005840,-73.4091217150,7.4676193959,116.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1089",0.0600846870,98.0072509860,-73.4122546430,7.4834217433,121.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1091",0.0678021208,102.0108032000,-73.4121105240,7.4911378313,117.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1092",0.0725903024,111.0108044700,-73.4084182290,7.4941863787,108.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1093",0.0772382637,112.0108152700,-73.4060362870,7.4981776062,107.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"24","1096",0.0884318206,120.0108276800,-73.3949962250,7.4963302441,107.0000000000,"31",BONANZA,ECOPETROLS.A.,PRODUCCIÓN,"0",
"25","1099",0.0000000000,0.0000000000,-73.7656026450,7.7584712613,45.0000000000,"32",CAMPO COLON,GRAN TIERRA ENERGY,PRODUCCIÓN,MEDIA,"INFO CONST. POZO A, GEOF, P. BOMBEO HIDROQUI,CARTO"
"25","1115",0.0633957086,15.0217969640,-73.7022070510,7.7585918538,46.0000000000,"32",CAMPO COLON,GRAN TIERRA ENERGY,PRODUCCIÓN,MEDIA,"INFO CONST. POZO A, GEOF, P. BOMBEO HIDROQUI,CARTO"
"25","1123",0.0963349352,24.0260141510,-73.7022362010,7.7256526400,47.0000000000,"32",CAMPO COLON,GRAN TIERRA ENERGY,PRODUCCIÓN,MEDIA,"INFO CONST. POZO A, GEOF, P. BOMBEO HIDROQUI,CARTO"
"25","1137",0.1554897696,34.0484412370,-73.7236662170,7.6705160021,51.0000000000,"32",CAMPO COLON,GRAN TIERRA ENERGY,PRODUCCIÓN,MEDIA,"INFO CONST. POZO A, GEOF, P. BOMBEO HIDROQUI,CARTO"
"25","1148",0.1974895627,46.0530061230,-73.7656659970,7.6705484384,47.0000000000,"32",CAMPO COLON,GRAN TIERRA ENERGY,PRODUCCIÓN,MEDIA,"INFO CONST. POZO A, GEOF, P. BOMBEO HIDROQUI,CARTO"
